data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7199973,356,IND78165,78165,"02 August 2020",2020,1,Protests,"Protest with intervention","Protesters (India)","BJP: Bharatiya Janata Party",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,Maharashtra,Kolhapur,Karvir,Kolhapur,16.6956,74.2316,2,"Times of India",National,"On 2 August 2020, local BJP functionaries staged protests at several places in Kolhapur district (Maharashtra) and blocked the national highway, seeking grants for farmers who have incurred losses because of dairies buying milk at lower prices. Police detained agitators. [size=no report]",0,1618499571,IND
7200148,356,IND78166,78166,"02 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Maharashtra,Sangli,Walwa,Uran-Islampur,17.0496,74.2656,1,"Times of India",National,"On 2 August 2020, cadres of farmer organization Rayat Kranti Sanghatana staged a protest and obstructed vans carrying milk in Uran-Islampur town (Sangli, Maharashtra) and poured milk on the roads, seeking grants for farmers who have incurred losses because of dairies buying milk at lower prices. [size=no report]",0,1618499568,IND
7200171,356,IND78172,78172,"02 August 2020",2020,2,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Rajasthan,Jaipur,Jaipur,Jaipur,26.9142,75.7872,1,"Times of India",National,"Around 2 August 2020 (as reported), farmers from Bikaner, Churu and Jhunjhunu staged a protest in Jaipur city (Jaipur, Rajasthan), demanding compensation for acquisition of their land for installation of electric towers by a company. [size=no report]",0,1599602153,IND
7176241,356,IND78117,78117,"01 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKS: All India Kisan Sabha",6,,,0,60,"South Asia",India,Maharashtra,Palghar,Palghar,Palghar,19.6969,72.7654,1,"Asian News International",National,"On 1 August 2020, AIKS and farmers distributed milk to poor people for free and also spilled milk in Palghar town (Palghar, Maharashtra) as a mark of protest demanding government aid and higher milk prices. [size=no report]",0,1596571062,IND
7176427,356,IND78116,78116,"01 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKS: All India Kisan Sabha",6,,,0,60,"South Asia",India,Maharashtra,"Mumbai Suburban","Mumbai Suburban",Mumbai,19.0728,72.8826,3,"Free Press Journal (India)",National,"On 1 August 2020, All India Kisan Sabha (AIKS) members and the Milk Producing farmers emptied milk cans on the road and staged protests across Maharashtra state demanding direct subsidies and higher milk prices. [size=no report]",0,1618499602,IND
7176449,356,IND78120,78120,"01 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Andhra Pradesh",Guntur,Bellamkonda,Venkatayapalem,16.6305,80.0482,1,"Hindustan Times",National,"On 1 August 2020, hundreds of farmers held a protest in Venkatayapalem village (Guntur, AP) against the Governor's decision to give approval to the three capital bill for the state. [size=hundreds]",0,1596571063,IND
7176455,356,IND78114,78114,"01 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Andhra Pradesh",Guntur,Amaravathi,Amaravati,16.5752,80.358,1,"Hindustan Times",National,"On 1 August 2020, hundreds of farmers held a protest in various parts of Amaravati city (Guntur, AP) against the Governor's decision to give approval to the three capital bill for the state. [size=hundreds]",0,1618499573,IND
7176489,356,IND78113,78113,"01 August 2020",2020,2,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Telangana,Adilabad,Adilabad,Adilabad,19.672,78.5359,2,"New Indian Express",Subnational,"Around 1 August 2020 (as reported), farmers held a protest in a village in Adilabad district (Adilabad, TS) demanding their money back from a tahsildar who had taken bribes to issue housing pattas. [size=no report]",0,1596571063,IND
7197732,356,IND78146,78146,"01 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BJP: Bharatiya Janata Party; AIKS: All India Kisan Sabha",6,,,0,60,"South Asia",India,Maharashtra,Osmanabad,Osmanabad,Osmanabad,18.1841,76.0381,2,"Associated Press of Pakistan",Regional,"On 1 August 2020, various farmers organizations, including Swabhimani Shetkari Sanghatana, Akhil Bharatiya Kisan Sabha and Rayat Kranti Sena and the opposition Bharatiya Janata Party (BJP), staged a protest in Osmanabad district (Maharashtra), demanding higher milk procurement price and subsidy from the state government. [size=no report]",0,1599602148,IND
7197733,356,IND78147,78147,"01 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BJP: Bharatiya Janata Party; AIKS: All India Kisan Sabha",6,,,0,60,"South Asia",India,Maharashtra,Sangli,Miraj,Sangli,16.8543,74.5641,2,"Associated Press of Pakistan",Regional,"On 1 August 2020, various farmers organizations, including Swabhimani Shetkari Sanghatana, Akhil Bharatiya Kisan Sabha and Rayat Kranti Sena and the opposition Bharatiya Janata Party (BJP), staged a protest in Sangli district (Maharashtra), demanding higher milk procurement price and subsidy from the state government. [size=no report]",0,1618499576,IND
7198543,356,IND78142,78142,"01 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BJP: Bharatiya Janata Party; AIKS: All India Kisan Sabha",6,,,0,60,"South Asia",India,Maharashtra,Latur,Latur,Latur,18.3972,76.5678,2,"Free Press Journal (India)",National,"On 1 August 2020, various farmers organizations, including Swabhimani Shetkari Sanghatana, Akhil Bharatiya Kisan Sabha and Rayat Kranti Sena and the opposition Bharatiya Janata Party (BJP), staged a protest in Latur district (Maharashtra), demanding higher milk procurement price and subsidy from the state government. [size=no report]",0,1599602150,IND
7198547,356,IND78141,78141,"01 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BJP: Bharatiya Janata Party; AIKS: All India Kisan Sabha",6,,,0,60,"South Asia",India,Maharashtra,Dhule,Dhule,Dhule,20.9013,74.7773,2,"Free Press Journal (India)",National,"On 1 August 2020, various farmers organizations, including Swabhimani Shetkari Sanghatana, Akhil Bharatiya Kisan Sabha and Rayat Kranti Sena and the opposition Bharatiya Janata Party (BJP), staged a protest in Dhule district (Maharashtra), demanding higher milk procurement price and subsidy from the state government. [size=no report]",0,1599602150,IND
7198548,356,IND78140,78140,"01 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BJP: Bharatiya Janata Party; AIKS: All India Kisan Sabha",6,,,0,60,"South Asia",India,Maharashtra,Beed,Bid,Beed,18.9892,75.7563,2,"Free Press Journal (India)",National,"On 1 August 2020, various farmers organizations, including Swabhimani Shetkari Sanghatana, Akhil Bharatiya Kisan Sabha and Rayat Kranti Sena and the opposition Bharatiya Janata Party (BJP), staged a protest in Beed district (Maharashtra), demanding higher milk procurement price and subsidy from the state government. [size=no report]",0,1618499582,IND
7198552,356,IND78144,78144,"01 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BJP: Bharatiya Janata Party; AIKS: All India Kisan Sabha",6,,,0,60,"South Asia",India,Maharashtra,Nanded,Nanded,Nanded,19.1602,77.3149,2,"Free Press Journal (India)",National,"On 1 August 2020, various farmers organizations, including Swabhimani Shetkari Sanghatana, Akhil Bharatiya Kisan Sabha and Rayat Kranti Sena and the opposition Bharatiya Janata Party (BJP), staged a protest in Nanded district (Maharashtra), demanding higher milk procurement price and subsidy from the state government. [size=no report]",0,1599602150,IND
7198747,356,IND78138,78138,"01 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party",6,,,0,60,"South Asia",India,Maharashtra,Ahmednagar,Nagar,Ahmednagar,19.0945,74.7384,1,"Indian Express",National,"On 1 August 2020, senior BJP leader and BJP workers staged a protest in Ahmednagar city (Ahmednagar, Maharashtra), demanding a hike in milk procurement prices for dairy farmers. [size=no report]",0,1618499574,IND
7198749,356,IND78139,78139,"01 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Former Government of India (2014-)",6,,,0,60,"South Asia",India,Maharashtra,Amravati,Amravati,Amravati,20.9333,77.75,1,"Indian Express",National,"On 1 August 2020, former state agriculture minister and BJP workers staged a protest in Amravati city (Amravati, Maharashtra), demanding a hike in milk procurement prices for dairy farmers. [size=no report]",0,1599602150,IND
7198754,356,IND78143,78143,"01 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Former Government of India (2014-)",6,,,0,60,"South Asia",India,Maharashtra,Nagpur,Nagpur,Nagpur,21.1463,79.0849,1,"Indian Express",National,"On 1 August 2020, BJP general secretary and former state minister along with BJP cadres staged a protest in Nagpur city (Nagpur, Maharashtra), demanding a hike in milk procurement prices for dairy farmers. [size=no report]",0,1599602150,IND
7200011,356,IND78145,78145,"01 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKS: All India Kisan Sabha",6,,,0,60,"South Asia",India,Maharashtra,Nashik,Nashik,Nashik,19.9972,73.7909,2,"Times of India",National,"On 1 August 2020, farmers, organized by All India Kisan Sabha and the Dudh Udpadakh Sethkari Sangharsh Samiti, staged a protest in Nashik district (Maharashtra), demanding higher milk procurement price and subsidy from the state government. [size=no report]",0,1599602153,IND
7176488,356,IND78094,78094,"31 July 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","CPI(M): Communist Party of India (Marxist)",6,,,0,60,"South Asia",India,"Tamil Nadu",Tirunelveli,Ambasamudram,Alwarkurichi,8.7815,77.3942,1,"New Indian Express",Subnational,"On 31 July 2020, CPI(M) members held a protest in Alwarkurichi town (Tenkasi, TN) demanding action against alleged police brutality in the death of a farmer. [size=no report]",0,1618499608,IND
7176706,356,IND78041,78041,"30 July 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); Lawyers (India); Journalists (India); Students (India)",6,,,0,60,"South Asia",India,Assam,"Kamrup Metropolitan",Dispur,Dispur,26.1433,91.7896,3,Time8,Subnational,"On 30 July 2020, members of KMSS students' community, senior citizens, intellectuals, lawyers, journalists and farmers demonstrated across Assam state by forming human chains and other modes to press demands for the immediate release of an imprisoned KMSS leader and abolition of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1596571064,IND
7176586,356,IND77950,77950,"28 July 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Assam,Dibrugarh,"Dibrugarh East",Dibrugarh,27.4727,94.9121,1,"Outlook (India)",National,"On 28 July 2020, activists of KMSS and farmers staged a protest by planting rice seedlings on their paddy fields in Dibrugarh (Dibrugarh district, Assam), demanding the release of an imprisoned KMSS leader as well as the abolition of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1618499692,IND
7176269,356,IND77889,77889,"27 July 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Punjab,Patiala,Patiala,Patiala,30.3362,76.3922,1,"Chandigarh Tribune",Subnational,"On 27 July 2020, farmers staged a protest in Patiala city (Punjab) as part of the state-wide farmer agitation against three agricultural ordinances and against high electricity and fuel prices. [size=no report]",0,1596571062,IND
7176271,356,IND77871,77871,"27 July 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Punjab,Ludhiana,Payal,Doraha,30.7995,76.0235,2,"Chandigarh Tribune",Subnational,"On 27 July 2020, farmers from various villages, along with BKU, staged a protest in Doraha block (Ludhiana, Punjab), as part of the state-wide farmer agitation against three agricultural ordinances. [size=no report]",0,1618499714,IND
7176273,356,IND77894,77894,"27 July 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Punjab,Sangrur,Sangrur,Sangrur,30.245,75.8448,1,"Chandigarh Tribune",Subnational,"On 27 July 2020, farmers including BKU members staged a protest in Sangrur (Punjab) as part of the state-wide farmer agitation against three agricultural ordinances. [size=no report]",0,1596571062,IND
7176277,356,IND77862,77862,"27 July 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Punjab,Sangrur,Malerkotla,Ahmedgarh,30.6785,75.8272,1,"Chandigarh Tribune",Subnational,"On 27 July 2020, thirteen farmer organisations including BKU staged a protest in Ahmedgarh city (Sangrur, Punjab) as part of the state-wide farmer agitation against three agricultural ordinances. [size=no report]",0,1596571062,IND
7176278,356,IND77863,77863,"27 July 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKS: All India Kisan Sabha",6,,,0,60,"South Asia",India,Punjab,Amritsar,Amritsar-II,Amritsar,31.6344,74.8728,1,"Chandigarh Tribune",Subnational,"On 27 July 2020, farmer organisations including AIKS staged a protest outside the residence of Rajya Sabha member and BJP leader, in Amritsar city (Punjab), as part of the state-wide farmer agitation against three agricultural ordinances. [size=no report]",0,1618499716,IND
7176279,356,IND77864,77864,"27 July 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,1,"Chandigarh Tribune",Subnational,"On 27 July 2020, thirteen farmer organisations including BKU staged a protest in Bathinda city (Punjab) as part of the state-wide farmer agitation against three agricultural ordinances. [size=no report]",0,1596571062,IND
7176456,356,IND77898,77898,"27 July 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Haryana,Yamunanagar,Jagadhri,Yamunanagar,30.1279,77.2837,1,"Hindustan Times",National,"On 27 July 2020, farmer organisations including BKU staged a protest in Yamunanagar city (Haryana) as part of the state-wide farmer agitation against three agricultural ordinances. [size=no report]",0,1596571063,IND
7176611,356,IND77891,77891,"27 July 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Punjab,Kapurthala,Phagwara,Phagwara,31.2245,75.7738,1,"Pioneer (India)",National,"On 27 July 2020, thirteen farmer organisations including BKU staged a protest in Phagwara city (Kapurthala, Punjab) as part of the state-wide farmer agitation against three agricultural ordinances. 500 tractors led by farmers marched to the residence of Union Minister of State for Commerce and Industry. [size=at least 500]",0,1596571063,IND
